AE_Gujarat_2012
Assembly_No,Year,month,DelimID,Poll_No,District_Name,Sub_Region,Constituency_Name,Constituency_No,Constituency_Type,Candidate,Sex,Age,Party,Position,Candidate_Type,Votes,Electors,Valid_Votes,Vote_Share_Percentage,Margin,Margin_Percentage,Turnout_Percentage,N_Cand,ENOP,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Deposit_Lost,pid,Party_Type_TCPD,Party_ID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,VAISHNAV BHAILAL BECHARBHAI,M,58,IND,12,GEN,471,224288,150268,0.31,81,0.05,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ000149,Independents,10809,10th Pass,Retired or Pension,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,SAIYED MIR SARAJUDDIN MIR JALALUDDIN(SAIYED MUNNABAPU),M,37,IND,13,GEN,390,224288,150268,0.26,36,0.02,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14256,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,CHAUHAN ANILBHAI LALJIBHAI,M,45,IND,14,GEN,354,224288,150268,0.24,36,0.02,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14257,Independents,10809,Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,SHEKH HASAN DAGADU,M,65,HND,15,GEN,318,224288,150268,0.21,17,0.01,67,20,2.56,TRUE,2,IND,10809,SURAT CITY EAST,FALSE,FALSE,0,FALSE,FALSE,TRUE,yes,AEGJ14255,Local Party,3288,5th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,JAWAHARLAL PURUSOTAMBHAI PATIL,M,44,IND,16,GEN,301,224288,150268,0.2,16,0.01,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14249,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,SONI MAHEDRABHAI NARAYANDAS,M,49,JD(U),17,GEN,285,224288,150268,0.19,16,0.01,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14245,State-based Party (Other State),11002,10th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,ARUN SHESHARAM PATHAK,M,29,IND,18,GEN,269,224288,150268,0.18,55,0.04,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14246,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,SHEKH SHABIRABIBI MAHMAD YUSUF,F,44,IF,19,GEN,214,224288,150268,0.14,30,0.02,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14243,Local Party,3958,Literate,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,AKHADE PITAMBAR AATMARAM,M,31,IND,20,GEN,184,224288,150268,0.12,0,0,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14258,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,UDHNA,164,GEN,NAROTTAMBHAI PATEL,M,76,BJP,1,GEN,74946,205649,129445,57.9,32754,25.3,62.94,8,2.22,TRUE,7,BJP,1605,CHORASI,FALSE,TRUE,6,FALSE,TRUE,TRUE,no,AEGJ2754,National Party,1605,Graduate Professional,Social Work,NGO,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,UDHNA,164,GEN,RAJPUT DHANSUKHBHAI BHAGWATIPRASAD,M,53,INC,2,GEN,42192,205649,129445,32.59,36347,28.08,62.94,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14268,National Party,3482,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,UDHNA,164,GEN,KATHIRIYA JAYSUKH PARSOTAM,M,47,GPP,3,GEN,5845,205649,129445,4.52,1620,1.25,62.94,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14264,Local Party,3167,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,UDHNA,164,GEN,PATIL VILAS SUBHASH,M,28,IND,4,GEN,4225,205649,129445,3.26,2983,2.3,62.94,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14270,Independents,10809,Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,UDHNA,164,GEN,SHEKH GULAM RASUL SHEKH JALIL,M,40,IND,5,GEN,1242,205649,129445,0.96,895,0.69,62.94,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14267,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,UDHNA,164,GEN,HIRABHAI MAGANBHAI PATEL,M,45,HND,6,GEN,347,205649,129445,0.27,21,0.02,62.94,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14265,Local Party,3288,8th Pass,Liberal Profession or Professional,Journalist or Editor,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,UDHNA,164,GEN,SHIRSATH SHOBHABEN KISHANBHAI,F,45,IF,7,GEN,326,205649,129445,0.25,4,0,62.94,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14269,Local Party,3958,10th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,UDHNA,164,GEN,ARUN SHESHRAM PATHAK,M,29,IND,8,GEN,322,205649,129445,0.25,0,0,62.94,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14246,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAJURA,165,GEN,SANGHVI HARSH RAMESHKUMAR,M,27,BJP,1,GEN,103577,219889,140715,73.61,71556,50.85,63.99,7,1.69,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ14273,National Party,1605,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAJURA,165,GEN,JAIN DHANPATRAJ LALCHAND,M,51,INC,2,GEN,32021,219889,140715,22.76,30736,21.84,63.99,7,1.69,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14271,National Party,3482,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAJURA,165,GEN,TEEWARI BHOLABHAI RAJDEV,M,40,SP,3,GEN,1285,219889,140715,0.91,50,0.04,63.99,7,1.69,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14274,State-based Party (Other State),7425,8th Pass,Small Business or Self-employed,Shop Keeper,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAJURA,165,GEN,BATLAWALA DHARMENDRAKUMAR  RATILAL,M,46,GPP,4,GEN,1235,219889,140715,0.88,100,0.07,63.99,7,1.69,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14275,Local Party,3167,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAJURA,165,GEN,PAWAR BHASKAR BHIKHAJI,M,43,BSP,5,GEN,1135,219889,140715,0.81,126,0.09,63.99,7,1.69,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14277,State-based Party (Other State),16651,Literate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAJURA,165,GEN,MUHOBBATSINGH  MAHENDRASINGH CHAUHAN,M,33,YuS,6,GEN,1009,219889,140715,0.72,556,0.4,63.99,7,1.69,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14272,Local Party,8603,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAJURA,165,GEN,DESAI RAJUBHAI  DEVJIBHAI,M,32,IF,7,GEN,453,219889,140715,0.32,0,0,63.99,7,1.69,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14276,Local Party,3958,Literate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KATARGAM,166,GEN,VANANI NANUBHAI BHAGWANBHAI (NANUBHAI PATEL),M,56,BJP,1,GEN,88604,241336,165854,53.42,43272,26.09,68.72,9,2.56,TRUE,3,BJP,1605,SURAT CITY NORTH,FALSE,TRUE,2,FALSE,TRUE,TRUE,no,AEGJ7550,National Party,1605,5th Pass,Retired or Pension,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KATARGAM,166,GEN,PANDAV NANDLAL KALABHAI,M,57,INC,2,GEN,45332,241336,165854,27.33,16711,10.08,68.72,9,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14278,National Party,3482,5th Pass,Business,,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KATARGAM,166,GEN,ITALIA GHANASHYAMBHAI KANJIBHAI (KALUBHAI BHIMNATH),M,49,GPP,3,GEN,28621,241336,165854,17.26,27540,16.6,68.72,9,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14285,Local Party,3167,5th Pass,Business,,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KATARGAM,166,GEN,THORAT ANILBHAI SAHDEVBHAI,M,39,BSP,4,GEN,1081,241336,165854,0.65,246,0.15,68.72,9,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14279,State-based Party (Other State),16651,10th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KATARGAM,166,GEN,MUKESHBHAI LAVJIBHAI AMBALIYA,M,34,IND,5,GEN,835,241336,165854,0.5,377,0.23,68.72,9,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14283,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KATARGAM,166,GEN,SOLANKI LALITSINH NANUSINH,M,47,SUCI,6,GEN,458,241336,165854,0.28,113,0.07,68.72,9,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14284,State-based Party (Other State),8082,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KATARGAM,166,GEN,JOSHI PRAKASHBHAI MARKANDRAY,M,41,JD(U),7,GEN,345,241336,165854,0.21,14,0.01,68.72,9,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14281,State-based Party (Other State),11002,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KATARGAM,166,GEN,PATHAN SAMSHER KHAN CHAND KHAN,M,65,SP,8,GEN,331,241336,165854,0.2,84,0.05,68.72,9,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14282,State-based Party (Other State),7425,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KATARGAM,166,GEN,PRAJAPATI HARIBHAI JOITARAM,M,58,NBN,9,GEN,247,241336,165854,0.15,0,0,68.72,9,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14286,Local Party,5834,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT WEST,167,GEN,KISHORBHAI RATILAL VANKAWALA,M,67,BJP,1,GEN,99099,196643,133337,74.32,69731,52.3,67.81,6,1.67,FALSE,2,BJP,1605,SURAT CITY WEST,FALSE,TRUE,2,FALSE,TRUE,TRUE,no,AEGJ12671,National Party,1605,12th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT WEST,167,GEN,USHABEN BABUBHAI PATEL,F,59,INC,2,GEN,29368,196643,133337,22.03,26474,19.85,67.81,6,1.67,FALSE,3,INC,3482,OLPAD,FALSE,TRUE,1,FALSE,FALSE,FALSE,no,AEGJ3729,National Party,3482,10th Pass,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT WEST,167,GEN,JAYESHBHAI CHANDUBHAI PATEL,M,43,GPP,3,GEN,2894,196643,133337,2.17,1917,1.44,67.81,6,1.67,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14291,Local Party,3167,Graduate,Business,,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT WEST,167,GEN,GODIL NAZIR HANIF,M,52,IND,4,GEN,977,196643,133337,0.73,356,0.27,67.81,6,1.67,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14292,Independents,10809,,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT WEST,167,GEN,MAKWANA RAMESHBHAI MOHANBHAI,M,30,BSP,5,GEN,621,196643,133337,0.47,243,0.18,67.81,6,1.67,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14289,State-based Party (Other State),16651,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT WEST,167,GEN,PANWALA JITENDRA  BACHUBHAI,M,50,JD(U),6,GEN,378,196643,133337,0.28,0,0,67.81,6,1.67,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14290,State-based Party (Other State),11002,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,RAJENDRABHAI PARABHUBHAI PATEL (RAJABHAI),M,57,BJP,1,GEN,119917,304425,191338,62.67,67638,35.35,62.85,14,2.17,FALSE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ14293,National Party,1605,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,SATISHBHAI CHAMPAKBHAI PATEL,M,38,INC,2,GEN,52279,304425,191338,27.32,46373,24.24,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14298,National Party,3482,8th Pass,Business,Real Estate or Builder or Developer or Construction,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,CONTRACTOR PRAKASHBHAI VINODBHAI,M,43,IND,3,GEN,5906,304425,191338,3.09,3325,1.74,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14294,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,NAYAK ARUNBHAI PADAMNAV,M,45,BSP,4,GEN,2581,304425,191338,1.35,70,0.04,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14300,State-based Party (Other State),16651,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,RAJUBHAI BHANABHAI PATEL,M,35,GPP,5,GEN,2511,304425,191338,1.31,287,0.15,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14302,Local Party,3167,Graduate,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,RAI DHANANJAY JAGANNATH,M,31,SP,6,GEN,2224,304425,191338,1.16,480,0.25,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14299,State-based Party (Other State),7425,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,SHEKH RAFIYUDIN JAIRUDIN,M,51,IND,7,GEN,1744,304425,191338,0.91,816,0.43,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14304,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,MANSURI RAMZAN  BHILUBHAI,M,46,IND,8,GEN,928,304425,191338,0.49,39,0.02,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14305,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,KHAN HINA BEGAM KAMARUDDIN,F,32,IF,9,GEN,889,304425,191338,0.46,235,0.12,62.85,14,2.17,FALSE,2,IND,10809,CHORASI,TRUE,FALSE,0,FALSE,FALSE,TRUE,yes,AEGJ14306,Local Party,3958,Graduate,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,MAURYA RAMMURAT LALTA PRASAD,M,36,SUCI,10,GEN,654,304425,191338,0.34,5,0,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14297,State-based Party (Other State),8082,10th Pass,Salaried Work or Employed,Service,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,BRAHAMBHATT MAHENDRASINH AMRUTLAL,M,40,IND,11,GEN,649,304425,191338,0.34,154,0.08,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14303,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,DHARMENDRA KALIKA PRASAD MISHRA,M,32,IND,12,GEN,495,304425,191338,0.26,184,0.1,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14295,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,PASI HANSRAJBHAI HANUMANBHAI,M,43,HND,13,GEN,311,304425,191338,0.16,61,0.03,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14296,Local Party,3288,8th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,CHORASI,168,GEN,MISHRA JAYSHANKAR PARASNATH,M,56,JD(U),14,GEN,250,304425,191338,0.13,0,0,62.85,14,2.17,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14301,State-based Party (Other State),11002,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,BARDOLI,169,SC,PARMAR ISHWARBHAI ALIAS ANILBHAI RAMANBHAI,M,41,BJP,1,SC,81049,200474,149274,54.3,22272,14.92,74.46,6,2.22,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ14308,National Party,1605,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,BARDOLI,169,SC,RANA NITINBHAI GOPALBHAI,M,45,INC,2,SC,58777,200474,149274,39.38,54929,36.8,74.46,6,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14309,National Party,3482,Others,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,BARDOLI,169,SC,DUBE RAVINDRABHAI VITTHALBHAI,M,26,IND,3,SC,3848,200474,149274,2.58,1332,0.89,74.46,6,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14310,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,BARDOLI,169,SC,ORNAWALA CHAMPABEN DHIRUBHAI,F,49,GPP,4,SC,2516,200474,149274,1.69,628,0.42,74.46,6,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14311,Local Party,3167,12th Pass,Other,Household,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,BARDOLI,169,SC,MARU JAYANTI VASHRAM,M,55,BSP,5,SC,1888,200474,149274,1.26,692,0.46,74.46,6,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14307,State-based Party (Other State),16651,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,BARDOLI,169,SC,HARISHBHAI BHAGUBHAI PARMAR,M,36,JD(U),6,SC,1196,200474,149274,0.8,0,0,74.46,6,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14312,State-based Party (Other State),11002,8th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAHUVA (ST),170,ST,DHODIYA MOHANBHAI DHANJIBHAI,M,55,BJP,1,ST,74161,202882,155482,47.7,11687,7.52,76.64,7,2.5,TRUE,4,BJP,1605,MAHUVA,TRUE,TRUE,2,FALSE,FALSE,TRUE,no,AEGJ6664,National Party,1605,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAHUVA (ST),170,ST,ISHWARBHAI NARSINHBHAI VAHIA,M,65,INC,2,ST,62474,202882,155482,40.18,50858,32.71,76.64,7,2.5,TRUE,7,INC,3482,MAHUVA,TRUE,TRUE,3,FALSE,TRUE,TRUE,no,AEGJ6662,National Party,3482,10th Pass,Agriculture,,Social Work,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAHUVA (ST),170,ST,HEMANGINI DIPAKKUMAR GARASIA,F,49,IND,3,ST,11616,202882,155482,7.47,9321,5.99,76.64,7,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14314,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAHUVA (ST),170,ST,GAMIT MAYANKBHAI KIKUBHAI,M,44,BSP,4,ST,2295,202882,155482,1.48,550,0.35,76.64,7,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14318,State-based Party (Other State),16651,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAHUVA (ST),170,ST,MAHESHBHAI CHHAKABHAI CHAUDHARI,M,39,IND,5,ST,1745,202882,155482,1.12,108,0.07,76.64,7,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14319,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAHUVA (ST),170,ST,MOHANBHAI DAHYABHAI PATEL,M,64,JD(U),6,ST,1637,202882,155482,1.05,83,0.05,76.64,7,2.5,TRUE,4,JD(U),11002,MAHUVA,TRUE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ3207,State-based Party (Other State),11002,8th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MAHUVA (ST),170,ST,RAJNIKANT PARBHUBHAI RAJVADI (CHAUDHARI),M,61,GPP,7,ST,1554,202882,155482,1,0,0,76.64,7,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14317,Local Party,3167,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,PUNABHAI DHEDABHAI GAMIT,M,54,INC,1,ST,73138,190866,149542,48.91,13556,9.07,78.35,10,2.5,TRUE,2,INC,3482,VYARA,TRUE,TRUE,2,FALSE,TRUE,TRUE,no,AEGJ12622,National Party,3482,5th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,GAMIT PRATAPBHAI BABUBHAI,M,53,BJP,2,ST,59582,190866,149542,39.84,53669,35.89,78.35,10,2.5,TRUE,6,BJP,1605,VYARA,TRUE,TRUE,3,FALSE,FALSE,TRUE,no,AEGJ9135,National Party,1605,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,GAMIT SURENDRABHAI SIMABHAI,M,41,IND,3,ST,5913,190866,149542,3.95,3097,2.07,78.35,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14321,Independents,10809,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,ARVINDBHAI MAGANBHAI GAMIT,M,48,IND,4,ST,2816,190866,149542,1.88,533,0.36,78.35,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14329,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,GAMIT THAKORBHAI MANEKJIBHAI,M,62,AJKP,5,ST,2283,190866,149542,1.53,557,0.37,78.35,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,GEGJ3223,Local Party,95,Graduate,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,CHAUDHARI CHAMPAKBHAI DHANJIBHAI,M,56,BSP,6,ST,1726,190866,149542,1.15,462,0.31,78.35,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14327,State-based Party (Other State),16651,10th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,GAMIT SUMANBHAI LAXMANBHAI,M,70,IND,7,ST,1264,190866,149542,0.85,95,0.06,78.35,10,2.5,TRUE,6,IND,10809,VYARA,TRUE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ10377,Independents,10809,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,ARVINDBHAI RUMSIBHAI CHAUDHARI,M,45,IND,8,ST,1169,190866,149542,0.78,249,0.17,78.35,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14325,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,CHAUDHARI KHANSINGBHAI KISMABHAI,M,62,GPP,9,ST,920,190866,149542,0.62,189,0.13,78.35,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14326,Local Party,3167,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,VYARA,171,ST,CHAUDHARI PRITESHBHAI DHANSUKHBHAI,M,37,JD(U),10,ST,731,190866,149542,0.49,0,0,78.35,10,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14323,State-based Party (Other State),11002,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Tapi,South Gujarat,NIZAR,172,ST,GAMIT KANTILALBHAI RESHMABHAI,M,60,BJP,1,ST,90191,230048,192618,46.82,9924,5.15,83.73,9,2.56,TRUE,4,BJP,1605,NIJHAR,FALSE,TRUE,2,FALSE,FALSE,TRUE,no,AEGJ101230,National Party,1605,10th Pass,Agriculture,,,,State Assembly Election (AE)
